,score,names_wga,dates_wga,names_artuk,dates_artuk,is_same,artist_id_wiki+googleart+wga+meisterwerke+moma,artist_id_artuk,Unnamed: 9,Unnamed: 10,Unnamed: 11
1193,100.0,"[jan havickszoon steen, steen, jan, jan steen]","[1626, 1679]","[steen, jan]","[1625, 1679]",1,wiki_jan-steen,"artuk_steen, jan, (1625-1679)","(1067, 5585)",311.0,"[1, 0]"
1194,100.0,"[jean-honoré fragonard, jean-honoré nicolas fragonard, jean-honore fragonard, fragonard, jean-honore, fragonard, jean-honoré]","[1722.0, 1806]","[frago, honoré, frago, je, fragonard, honoré, fragonard, jean h., fragonard, jean honoré, fragonard, jean-honor, fragonard, jean-honoré, fragonard, onorato]","[1732, 1806]",1,wiki_jean-honore-fragonard,"artuk_fragonard, jean-honoré, (1732-1806)","(1103, 2063)",393.0,"[10.0, 0]"
1195,100.0,"[jock macdonald, j.w.g. (jock) macdonald]","[1897, 1960]","[lewis, w. g. b., w., g.]","[1903, 1913]",0,wiki_jock-macdonald,"artuk_w., g.","(1154, 6145)",18.0,"[6, 47]"
1196,84.0,[john bradley],"[1800, 1850]","[bradley, j., bradley, john]","[1786, 1843]",1,wiki_john-bradley,"artuk_bradley, john, (1786-1843)","(604, 1170)",25.0,"[14, 7]"
1197,100.0,[john bradley],"[1800, 1850]","[john, sanders, j. a., sanders, john a., sanders, john arnold, saunders, john arnold]","[1801, 1811]",0,wiki_john-bradley,artuk_john,"(1170, 3196)",24.0,"[1, 39]"
1198,92.0,"[fergusson, j. d., fergusson, john duncan, ferguson, john duncan, fergusson, j d, john duncan fergusson]","[1874, 1961]","[fergusson, chris j., fergusson, christian jane, fergusson, christine jane, stark, chris j., stark, christian jane]","[1876, 1957]",0,wiki_john-duncan-fergusson,"artuk_fergusson, christian jane, (1876-1957)","(1937, 1178)",21.0,"[2, 4]"
1199,100.0,[john jackson],"[1778, 1831]","[john, sanders, j. a., sanders, john a., sanders, john arnold, saunders, john arnold]","[1801, 1811]",0,wiki_john-jackson,artuk_john,"(1187, 3196)",99.0,"[23, 20]"
1200,100.0,"[john lewis krimmel, johann ludwig krimmel]","[1786, 1821]","[john, sanders, j. a., sanders, john a., sanders, john arnold, saunders, john arnold]","[1801, 1811]",0,wiki_john-lewis-krimmel,artuk_john,"(1192, 3196)",26.0,"[15, 10]"
1201,100.0,"[martin, john, john martin]","[1789, 1854]","[john, sanders, j. a., sanders, john a., sanders, john arnold, saunders, john arnold]","[1801, 1811]",0,wiki_john-martin,artuk_john,"(1194, 3196)",93.0,"[12, 43]"
1202,100.0,"[john harvey mccracken, john mccracken]","[1934, 2011]","[mccracken, john wilson]","[1936, 1982]",0,wiki_john-mccracken,"artuk_mccracken, john wilson, (1936-1982)","(1195, 3965)",11.0,"[2, 29]"
1203,100.0,[john simpson],"[1782, 1847]","[john, sanders, j. a., sanders, john a., sanders, john arnold, saunders, john arnold]","[1801, 1811]",0,wiki_john-simpson,artuk_john,"(1203, 3196)",23.0,"[19, 36]"
1204,100.0,[john varley],"[1778, 1842]","[john, sanders, j. a., sanders, john a., sanders, john arnold, saunders, john arnold]","[1801, 1811]",0,wiki_john-varley,artuk_john,"(1209, 3196)",26.0,"[23, 31]"
1205,100.0,"[john wilson carmichael, carmichael, j. w., james wilson carmichael, carmichael, john wilson, carmichael, james wilson]","[1800, 1868]","[john, sanders, j. a., sanders, john a., sanders, john arnold, saunders, john arnold]","[1801, 1811]",0,wiki_john-wilson-carmichael,artuk_john,"(1214, 3196)",45.0,"[1, 57]"
1206,88.0,"[harris, lawren stewart, harris, lawren, harris, lawren s., lawren harris, lawren stewart harris]","[1885, 1970]","[horton, dorothy e., stewart, j., stewart, t. j. (mistress)]","[1898, 1908]",0,wiki_lawren-harris,"artuk_stewart, j.","(5608, 1367)",39.0,"[13, 62]"
1207,100.0,"[le romain, le nain, louis, le nain brothers, antoine le nain, louis le nain, mathieu le nain]","[1593, 1677]","[le nain, louis]","[1593, 1648]",1,wiki_le-nain-brothers,"artuk_le nain, louis,  & le nain, mathieu,  & le nain, antoine, (1593-1648)","(1370, 3506)",79.0,"[0, 29]"
1208,91.0,"[maximilian herman (maxy), m. h. maxy, maxy, m. h., maxy, max herman]","[1895, 1971]","[h. m., michaux, henri, michaux, henri eugène marie ghislain, michaux, henrik]","[1899, 1984]",0,wiki_m-h-maxy,"artuk_michaux, henri, (1899-1984)","(1462, 4083)",47.0,"[4, 13]"
1209,100.0,"[gossaert, jan, mabuse, jan gossaert, gossart, jan, jan gossaert (jennyn van hennegouwe)]","[1470, 1532]","[gossaert, jan]","[1478, 1532]",1,wiki_mabuse,"artuk_gossaert, jan, (1478-1532)","(1464, 2354)",255.0,"[8, 0]"
1210,85.0,[maurice denis],"[1870, 1943]","[levis, maurice]","[1860, 1940]",0,wiki_maurice-denis,"artuk_levis, maurice, (1860-1940)","(1551, 3569)",126.0,"[10, 3]"
1211,100.0,[paul jenkins],"[1923, 2012]","[jenkins, paul]","[1923, 2099]",1,wiki_paul-jenkins,"artuk_jenkins, paul, (b.1923)","(1760, 3183)",99.0,"[0, 87]"
1212,86.0,[peter busa],"[1914, 1985]","[burns, peter]","[1978.0, 1978.0]",0,wiki_peter-busa,"artuk_burns, peter","(1789, 779)",24.0,"[64.0, 7.0]"
1213,86.0,"[philip wilson steer, steer, philip wilson]","[1860, 1942]","[wilson, g.]","[1820.0, 1974.0]",0,wiki_philip-wilson-steer,"artuk_wilson, g.","(6462, 1808)",50.0,"[40.0, 32.0]"
1214,100.0,"[richard dadd, dadd, richard]","[1817, 1887]","[dadd, richard]","[1817, 1886]",1,wiki_richard-dadd,"artuk_dadd, richard, (1817-1886)","(1886, 1386)",36.0,"[0, 1]"
1215,85.0,"[robert strubin, robert strübin]","[1897, 1965]","[austin, robert, austin, robert s., austin, robert sargent]","[1895, 1973]",0,wiki_robert-strubin,"artuk_austin, robert sargent, (1895-1973)","(1939, 190)",12.0,"[2, 8]"
1216,90.0,"[rudolf bauer, alexander georg rudolf bauer]","[1889, 1953]","[alexander, h., alexander, john h., alexander, jon h.]","[1905, 1915]",0,wiki_rudolf-bauer,"artuk_alexander, h.","(1977, 51)",14.0,"[16, 38]"
1217,100.0,"[samuel john peploe, peploe, s. j., peploe, samuel john, samuel peploe]","[1871, 1935]","[burnett, j. s., s., j.]","[1862, 1962]",0,wiki_samuel-peploe,"artuk_s., j.","(1998, 5171)",266.0,"[9, 27]"
1218,100.0,"[samuel john peploe, peploe, s. j., peploe, samuel john, samuel peploe]","[1871, 1935]","[j., pryde, james, pryde, james ferrier, pryde, jimmy]","[1866, 1941]",0,wiki_samuel-peploe,"artuk_pryde, james ferrier, (1866-1941)","(1998, 4850)",292.0,"[5, 6]"
1219,90.0,"[sandor bortnyik, sándor bortnyik, sándor (alexander) bortnyik]","[1893, 1976]","[alexander, h., alexander, john h., alexander, jon h.]","[1905, 1915]",0,wiki_sandor-bortnyik,"artuk_alexander, h.","(1999, 51)",34.0,"[12, 61]"
1220,100.0,"[sydney mortimer laurence, laurence, s. m., sydney laurence, laurence, sydney, lawrence, sydney m., laurence, sydney m., laurence, sydney mortimer]","[1865, 1940]","[hannell, v. m. s., hannell, vinol, hannell, vinol m. s., s., m.]","[1896, 1912.0]",0,wiki_sydney-laurence,"artuk_s., m.","(2073, 5172)",19.0,"[31, 28.0]"
1221,89.0,"[sydney mortimer laurence, laurence, s. m., sydney laurence, laurence, sydney, lawrence, sydney m., laurence, sydney m., laurence, sydney mortimer]","[1865, 1940]","[lawrence, edna w., lawrence, w.]","[1898, 1908]",0,wiki_sydney-laurence,"artuk_lawrence, w.","(3485, 2073)",17.0,"[33, 32]"
1222,86.0,[thomas downing],"[1928, 1985]","[ashlin and coleman, coleman, t. a., coleman, thomas a., thomas, a.]","[1940, 1950]",0,wiki_thomas-downing,"artuk_thomas, a., (active 1950-1950)","(2113, 5772)",49.0,"[12, 35]"
1223,100.0,[thomas hardy],"[1757, 1805]","[hardy, thomas]","[1757, 1804]",1,wiki_thomas-hardy,"artuk_hardy, thomas, (1757-1804)","(2117, 2611)",26.0,"[0, 1]"
1224,85.0,"[tom roberts, roberts, tom, thomas william  roberts]","[1856, 1931]","[camm, t. w., camm, thomas william]","[1904, 1914]",0,wiki_tom-roberts,"artuk_camm, thomas william, (1839-1912)","(861, 2138)",132.0,"[48, 17]"
1225,85.0,"[tom roberts, roberts, tom, thomas william  roberts]","[1856, 1931]","[cole, thomas w., cole, thomas william]","[1857, 1867]",0,wiki_tom-roberts,"artuk_cole, thomas william, (1857-1935)","(1118, 2138)",133.0,"[1, 64]"
1226,92.0,"[tom roberts, roberts, tom, thomas william  roberts]","[1856, 1931]","[robertson, thomas s., robertson, tom]","[1850, 1947]",0,wiki_tom-roberts,"artuk_robertson, tom, (1850-1947)","(2138, 5026)",134.0,"[6, 16]"
1227,100.0,"[vásárhelyi győző, victor vasarely]","[1906, 1997]","[vasarely, victor]","[1908, 1997]",1,wiki_victor-vasarely,"artuk_vasarely, victor, (1908-1997)","(2200, 6081)",59.0,"[2, 0]"
1228,84.48,"[foster, gilbert, william gilbert foster, foster, william gilbert, foster, w. gilbert]","[1855, 1906]","[carlo, c., gilbert, f., kaufmann, karl, marchand, charles, marchant, charles]","[1843, 1901]",0,wiki_william-gilbert-foster,"artuk_marchand, charles, (1843-1901)","(3855, 2253)",17.0,"[12, 5]"
1229,89.0,"[foster, gilbert, william gilbert foster, foster, william gilbert, foster, w. gilbert]","[1855, 1906]","[foster, h. w., foster, h. wilson, foster, herbert wilson]","[1848, 1929]",0,wiki_william-gilbert-foster,"artuk_foster, herbert wilson, (1846-1929)","(2045, 2253)",23.0,"[7, 23]"
1230,100.0,"[foster, gilbert, william gilbert foster, foster, william gilbert, foster, w. gilbert]","[1855, 1906]","[w., w.]","[1820.0, 1937.0]",0,wiki_william-gilbert-foster,"artuk_w., w.","(2253, 6147)",23.0,"[35.0, 31.0]"
1231,94.0,"[william henry johnson, william h. johnson, william johnson]","[1901, 1970]","[johnstone, william]","[1897, 1981]",0,wiki_william-h-johnson,"artuk_johnstone, william, (1897-1981)","(2254, 3220)",176.0,"[4, 11]"
1232,86.0,"[william shayer, william shayer the elder]","[1788, 1879]","[salter, w., salter, william]","[1804, 1875]",0,wiki_william-shayer,"artuk_salter, william, (1804-1875)","(5189, 2266)",148.0,"[16, 4]"
1233,100.0,"[william shayer, william shayer the elder]","[1788, 1879]","[shayer, william]","[1787, 1879]",0,wiki_william-shayer,"artuk_shayer, william, (1787-1879)","(2266, 5340)",171.0,"[1, 0]"
1234,100.0,[winifred knights],"[1899, 1947]","[knights, winifred]","[1899, 1946]",1,wiki_winifred-knights,"artuk_knights, winifred, (1899-1946)","(2272, 3379)",19.0,"[0, 1]"
1235,84.0,"[solomon, solomon joseph, solomon joseph solomon, solomon, solomon j.]","[1860, 1927]","[j., pryde, james, pryde, james ferrier, pryde, jimmy]","[1866, 1941]",0,googleart_m02r5z_b,"artuk_pryde, james ferrier, (1866-1941)","(4850, 2780)",38.0,"[6, 14]"
1236,85.0,[christopher orr],"[1967, 2099]","[cook, christopher]","[1959, 2099]",0,moma_mdvt-christopher-orr-28745,"artuk_cook, christopher, (b.1959)","(10237, 1172)",10.0,"[8, 0]"
1237,85.0,[christopher orr],"[1967, 2099]","[le brun, christopher]","[1951, 2099]",0,moma_mdvt-christopher-orr-28745,"artuk_le brun, christopher, (b.1951)","(10237, 3499)",21.0,"[16, 0]"
