,score,names_wiki+googleart+wga,dates_wiki+googleart+wga,names_meisterwerke,dates_meisterwerke,is_same,artist_id_wiki+googleart+wga,artist_id_meisterwerke,idx,total_works_count,year_diff
392,100,"[jean baptiste greuze, jean-baptiste greuze, greuze, jean-baptiste]","[1725, 1809]","[greuze, jean-baptiste]","[1780.0, 1785.0]",1,jean-baptiste-greuze,"greuze, jean-baptiste","(1062, 696)",99,"[55.0, 24.0]"
393,100,"[jean baptiste simeon chardin, jean-baptiste-simeon chardin, jean-baptiste-siméon chardin, chardin, jean-baptiste-siméon]","[1699, 1779]","[chardin, jean-baptiste simeon]","[1728.0, 1775.0]",1,jean-baptiste-simeon-chardin,"chardin, jean-baptiste simeon","(1064, 337)",208,"[29.0, 4.0]"
394,100,"[fouquet, jean, jean (jehan) fouquet, jean fouquet]","[1420, 1481]","[fouquet, jean]","[1450.0, 1460.0]",1,m036v9j,"fouquet, jean","(1075, 589)",168,"[30.0, 21.0]"
395,100,"[jean-francois millet, jean francois millet, jean-françois millet, millet, jean-françois]","[1814, 1875]","[millet (ii), jean-francois]","[1843.0, 1873.0]",1,"millet, jean-françois, (1814-1875)","millet (ii), jean-francois","(1077, 1436)",257,"[29.0, 2.0]"
396,100,"[jean-honoré fragonard, jean-honoré nicolas fragonard, jean honore fragonard, jean-honore fragonard, fragonard, jean-honoré]","[1732, 1806]","[fragonard, jean-honore]","[1722.0, 1780.0]",1,m02vt1l,"fragonard, jean-honore","(1080, 591)",372,"[10.0, 26.0]"
397,100,"[gérôme, jean-léon, jean leon gerome, jean-leon gerome, jean-léon gérôme]","[1824, 1904]","[gerome, jean-leon]","[1863.0, 1880.0]",1,jean-leon-gerome,"gerome, jean-leon","(1084, 647)",229,"[39.0, 24.0]"
398,100,"[jean marc nattier, jean-marc nattier, nattier, jean-marc]","[1685, 1766]","[nattier, jean-marc]","[1748.0, 1750.0]",1,"nattier, jean-marc, (1685-1766)","nattier, jean-marc","(1085, 1496)",65,"[63.0, 16.0]"
399,100,"[joachim patinir, joachim patinir (de patiner)]","[1480, 1524]","[patinir, joachim]","[1520.0, 1524.0]",1,m05qj4v,"patinir, joachim","(1116, 1568)",36,"[40.0, 0.0]"
400,100,"[johan christian claussen dahl, johan christian dahl, dahl, johan christian clausen]","[1788, 1857]","[dahl, johan christian clausen]","[1826.0, 1839.0]",1,johan-christian-dahl,"dahl, johan christian clausen","(1131, 436)",69,"[38.0, 18.0]"
401,100,"[vermeer, johannes, johannes vermeer, jan (johan) vermeer van delft]","[1632, 1675]","[vermeer van delft, jan]","[1655.0, 1674.0]",1,"vermeer, johannes, (1632-1675)","vermeer van delft, jan","(1138, 2047)",207,"[23.0, 1.0]"
402,100,"[john constable, constable, john]","[1776, 1837]","[constable, john]","[1800.0, 1850.0]",1,m0sy76,"constable, john","(1150, 393)",558,"[24.0, 13.0]"
403,100,"[crome, john, john crome]","[1761, 1821]","[crome, john]","[1805.0, 1820.0]",1,m0ps33,"crome, john","(1151, 428)",72,"[44.0, 1.0]"
404,100,"[john everett millais, millais, sir john everett, sir john everett millais]","[1829, 1896]","[millais, sir john everett]","[1850.0, 1856.0]",1,john-everett-millais,"millais, sir john everett","(1153, 1432)",140,"[21.0, 40.0]"
405,100,"[audubon, john james, jean-jacques audubon, john james audubon]","[1785, 1851]","[audubon, john james]","[1822.0, 1822.0]",1,"audubon, john james, (1785-1851)","audubon, john james","(1162, 90)",290,"[37.0, 29.0]"
406,100,"[martin, john, john martin]","[1789, 1854]","[martin, john]","[1812.0, 1853.0]",1,"martin, john, (1789-1854)","martin, john","(1168, 1168)",87,"[23.0, 1.0]"
407,100,"[sargent, john singer, john singer sargent]","[1856, 1925]","[sargent, john singer]","[1875.0, 1913.0]",1,john-singer-sargent,"sargent, john singer","(1178, 1790)",932,"[19.0, 12.0]"
408,100,"[john singleton copley, copley, john singleton]","[1738, 1815]","[copley, john singleton]","[1763.0, 1784.0]",1,m01jl09,"copley, john singleton","(1179, 396)",242,"[25.0, 31.0]"
409,100,"[trumbull, john, john trumbull]","[1756, 1843]","[trumbull, john]","[1788.0, 1797.0]",1,m01x_f1,"trumbull, john","(1182, 1992)",34,"[32.0, 46.0]"
410,100,"[joseph marie vien, joseph-marie vien, vien, joseph-marie]","[1716, 1809]","[vien, joseph-marie]","[1748.0, 1748.0]",1,"vien, joseph-marie, (1716-1809)","vien, joseph-marie","(1217, 2056)",30,"[32.0, 61.0]"
411,100,"[wright, joseph, joseph wright, joseph wright of derby]","[1734, 1797]","[wright, joseph]","[1768.0, 1774.0]",1,joseph-wright,"wright, joseph","(1220, 2143)",229,"[34.0, 23.0]"
412,100,"[joshua reynolds, reynolds, sir joshua, sir joshua reynolds]","[1723, 1792]","[reynolds, sir joshua]","[1748.0, 1787.0]",1,joshua-reynolds,"reynolds, sir joshua","(1223, 1706)",346,"[25.0, 5.0]"
413,100,"[jozsef rippl-ronai, rippl-rónai, józsef, jozsef rippl ronai, józsef rippl-rónai]","[1861, 1927]","[rippl-ronai, jozsef]","[1889.0, 1927.0]",1,jozsef-rippl-ronai,"rippl-ronai, jozsef","(1225, 1725)",126,"[28.0, 0.0]"
414,100,"[juan carreno de miranda, juan carreño de miranda, carreño de miranda, juan]","[1614, 1685]","[miranda, juan carreno de]","[1650.0, 1650.0]",1,"carreño de miranda, juan, (1614-1685)","miranda, juan carreno de","(1227, 1437)",54,"[36.0, 35.0]"
415,100,"[josé victoriano gonzález-pére, juan gris]","[1887, 1927]","[gris, juan]","[1910.0, 1926.0]",1,m0435m,"gris, juan","(1229, 700)",319,"[23.0, 1.0]"
416,100,"[judith jans leyster (leijster), judith leyster, leyster, judith]","[1609, 1660]","[leyster, judith]","[1630.0, 1630.0]",1,judith-leyster,"leyster, judith","(1230, 1052)",37,"[21.0, 30.0]"
417,100,"[jules dupre, dupré, jules, jules dupré]","[1811, 1889]","[dupre, jules]","[1850.0, 1850.0]",1,m03fvsh,"dupre, jules","(1234, 498)",57,"[39.0, 39.0]"
418,100,"[weir, julian alden, j. alden weir, julian alden weir]","[1852, 1919]","[weir, julian alden]","[1890.0, 1890.0]",1,"weir, julian alden, (1852-1919)","weir, julian alden","(1239, 2096)",103,"[38.0, 29.0]"
419,100,"[katsushika hokusai, 葛飾 北斎, hokusai]","[1760, 1849]",[katsushika hokusai],"[1812.0, 1850.0]",1,m0bwf4,katsushika hokusai,"(1278, 930)",851,"[52.0, 1.0]"
420,100,[koloman moser],"[1868, 1918]","[moser, koloman]","[1910.0, 1915.0]",1,m0843_d,"moser, koloman","(1307, 1476)",219,"[42.0, 3.0]"
421,100,"[konrad witz, witz, konrad]","[1400, 1445]","[witz, konrad]","[1435.0, 1444.0]",1,"witz, konrad, (1400-1445)","witz, konrad","(1309, 2137)",41,"[35.0, 1.0]"
422,100,"[le nain brothers, antoine le nain, louis le nain, mathieu le nain]","[1598, 1677]","[le nain, louis]","[1640.0, 1650.0]",1,le-nain-brothers,"le nain, louis","(1342, 1028)",71,"[42.0, 27.0]"
423,100,"[léon bakst, лейб-хаим (лев) розенберг, leon bakst]","[1866, 1924]","[bakst, leon]","[1910.0, 1910.0]",1,leon-bakst,"bakst, leon","(1354, 103)",113,"[44.0, 14.0]"
424,100,"[leonardo di ser piero da vinci, leonardo da vinci]","[1452, 1519]",[leonardo da vinci],"[1475.0, 1516.0]",1,"leonardo da vinci, (1452-1519)",leonardo da vinci,"(1363, 1041)",496,"[23.0, 3.0]"
425,100,"[leo lesser ury, lesser ury, ury, lesser]","[1861, 1931]","[ury, lesser]","[1882.0, 1931.0]",1,"ury, lesser, (1861-1931)","ury, lesser","(1368, 2011)",99,"[21.0, 0.0]"
426,100,"[lotto, lorenzo, lorenzo lotto]","[1480, 1557]","[lotto, lorenzo]","[1505.0, 1555.0]",1,lorenzo-lotto,"lotto, lorenzo","(1385, 1090)",338,"[25.0, 2.0]"
427,100,"[corinth, lovis, franz heinrich louis, lovis corinth]","[1858, 1925]","[corinth, lovis]","[1872.0, 1925.0]",1,"corinth, lovis, (1858-1925)","corinth, lovis","(1403, 399)",600,"[14.0, 0.0]"
428,100,"[luca giordano, giordano, luca]","[1634, 1705]","[giordano, luca]","[1683.0, 1686.0]",1,luca-giordano,"giordano, luca","(1406, 657)",255,"[49.0, 19.0]"
429,100,"[ma yuan, ma yuan (馬遠; mǎ yuǎn; ma yüan)]","[1160, 1225]",[ma yuan],"[1230.0, 1230.0]",1,m02717lt,ma yuan,"(1434, 1102)",48,"[70.0, 5.0]"
430,100,"[jan gossaert (jennyn van hennegouwe), jan gossaert, mabuse]","[1478, 1532]","[gossaert, jan]","[1505.0, 1550.0]",1,m03hgqx,"gossaert, jan","(1435, 680)",94,"[27.0, 18.0]"
431,100,"[heade, martin johnson, martin johnson heade]","[1819, 1904]","[heade, martin johnson]","[1860.0, 1880.0]",1,m05rbpn,"heade, martin johnson","(1500, 742)",66,"[41.0, 24.0]"
432,100,"[schongauer, martin, martin schongauer]","[1430, 1491]","[schongauer, martin]","[1473.0, 1480.0]",1,martin-schongauer,"schongauer, martin","(1502, 1820)",293,"[43.0, 11.0]"
433,100,"[mary stevenson cassatt, cassatt, mary, mary cassatt]","[1844, 1926]","[cassatt, mary]","[1873.0, 1913.0]",1,mary-cassatt,"cassatt, mary","(1505, 312)",519,"[29.0, 13.0]"
434,100,"[masaccio, tommaso di ser giovanni di mone]","[1401, 1428]",[masaccio],"[1425.0, 1428.0]",1,masaccio,masaccio,"(1509, 1173)",169,"[24.0, 0.0]"
435,100,"[mattia preti, preti, mattia]","[1613, 1699]","[preti, mattia]","[1656.0, 1656.0]",1,mattia-preti,"preti, mattia","(1516, 1655)",85,"[43.0, 43.0]"
436,100,"[maurice brazil prendergast, maurice prendergast, prendergast, maurice brazil]","[1858, 1924]","[prendergast, maurice brazil]","[1899.0, 1901.0]",1,"prendergast, maurice brazil, (1859-1924)","prendergast, maurice brazil","(1522, 1653)",419,"[41.0, 23.0]"
437,100,"[maurice quentin de la tour, la tour, maurice quentin de]","[1704, 1788]","[la tour, maurice quentin de]","[1753.0, 1763.0]",1,maurice-quentin-de-la-tour,"la tour, maurice quentin de","(1523, 1011)",185,"[49.0, 25.0]"
438,100,"[liebermann, max, max liebermann]","[1847, 1935]","[liebermann, max]","[1850.0, 1932.0]",1,"liebermann, max, (1847-1935)","liebermann, max","(1532, 1058)",259,"[3.0, 3.0]"
439,100,"[broederlam, melchior, melchior broederlam]","[1350, 1409]","[broederlam, melchior]","[1398.0, 1398.0]",1,melchior-broederlam,"broederlam, melchior","(1548, 244)",29,"[48.0, 11.0]"
440,100,"[michelangelo buonarroti, michelangelo, michelangelo di lodovico buonarroti simoni]","[1475, 1564]",[michelangelo buonarroti],"[1505.0, 1550.0]",1,michelangelo,michelangelo buonarroti,"(1562, 1425)",721,"[30.0, 14.0]"
441,100,"[ni zan, ni zan (倪瓒; 倪瓚; ní zàn; ni tsan; style name--yuan zhen (元鎮), pseudonyms--yun lin zi (雲林子), huan xia sheng (幻霞生), and jing man min (荊蠻民))]","[1301, 1374]",[ni tsan],"[1371.0, 1371.0]",1,ni-zan,ni tsan,"(1618, 1505)",24,"[70.0, 3.0]"
442,100,"[nicholas hilliard, hilliard, nicholas]","[1547, 1619]","[hilliard, nicholas]","[1572.0, 1610.0]",1,nicholas-hilliard,"hilliard, nicholas","(1620, 776)",47,"[25.0, 9.0]"
443,100,"[nicolae grigorescu, grigorescu, nicolae]","[1838, 1907]","[grigorescu, nicolae]","[1850.0, 1880.0]",1,nicolae-grigorescu,"grigorescu, nicolae","(1625, 697)",113,"[12.0, 27.0]"
444,100,"[nicolaes maes, maes, nicolaes, nicolaes maas]","[1634, 1693]","[maes, nicolaes]","[1650.0, 1666.0]",1,"maes, nicolaes, (1634-1693)","maes, nicolaes","(1629, 1109)",147,"[16.0, 27.0]"
445,100,"[poussin, nicolas, nicolas poussin]","[1594, 1665]","[poussin, nicolas]","[1628.0, 1665.0]",1,m0gt5t,"poussin, nicolas","(1632, 1650)",386,"[34.0, 0.0]"
446,100,"[nicolas tournier, tournier, nicolas]","[1590, 1639]","[tournier, nicolas]","[1650.0, 1650.0]",1,"tournier, nicolas, (1590-1638)","tournier, nicolas","(1633, 1979)",22,"[60.0, 11.0]"
447,100,"[bertrand-jean redon, odilon redon, redon, odilon]","[1840, 1916]","[redon, odilon]","[1900.0, 1911.0]",1,odilon-redon,"redon, odilon","(1660, 1686)",736,"[60.0, 5.0]"
448,100,"[osias beert, beert, osias the elder]","[1580, 1624]","[beert, osias]","[1608.0, 1620.0]",1,osias-beert,"beert, osias","(1677, 137)",26,"[28.0, 4.0]"
449,100,"[paolo uccello, uccello, paolo, paolo di dono]","[1397, 1475]","[uccello, paolo]","[1430.0, 1469.0]",1,paolo-uccello,"uccello, paolo","(1700, 2006)",191,"[33.0, 6.0]"
450,100,"[paolo cagliari, paolo veronese, veronese, paolo]","[1528, 1588]","[veronese, paolo]","[1548.0, 1580.0]",1,m01jdbx,"veronese, paolo","(1701, 2052)",543,"[20.0, 8.0]"
451,100,"[girolamo francesco maria mazzola, parmigianino]","[1503, 1540]",[parmigianino],"[1529.0, 1540.0]",1,m06wdkd,parmigianino,"(1704, 1565)",207,"[26.0, 0.0]"
452,100,"[paul cézanne, paul cezanne, cézanne, paul]","[1839, 1906]","[cezanne, paul]","[1864.0, 1906.0]",1,paul-cezanne,"cezanne, paul","(1715, 322)",1140,"[25.0, 0.0]"
453,100,"[eugène henri paul gauguin, paul gauguin, gauguin, paul]","[1848, 1903]","[gauguin, paul]","[1878.0, 1903.0]",1,paul-gauguin,"gauguin, paul","(1720, 633)",1111,"[30.0, 0.0]"
454,100,"[paul sérusier, sérusier, paul, paul serusier]","[1864, 1927]","[serusier, paul]","[1888.0, 1890.0]",1,paul-serusier,"serusier, paul","(1732, 1847)",97,"[24.0, 37.0]"
455,100,"[paula modersohn-becker, paula modersohn becker]","[1876, 1907]","[modersohn-becker, paula]","[1900.0, 1908.0]",1,paula-modersohn-becker,"modersohn-becker, paula","(1738, 1445)",139,"[24.0, 1.0]"
456,100,"[rubens, peter paul, peter paul rubens, sir peter paul rubens]","[1577, 1640]","[rubens, peter paul]","[1609.0, 1650.0]",1,"rubens, peter paul, (1577-1640)","rubens, peter paul","(1761, 1761)",1026,"[32.0, 10.0]"
457,100,"[christus, petrus, petrus christus]","[1410, 1476]","[christus, petrus]","[1446.0, 1470.0]",1,petrus-christus,"christus, petrus","(1765, 369)",70,"[36.0, 6.0]"
458,100,[piero della francesca],"[1412, 1492]",[piero della francesca],"[1444.0, 1475.0]",1,piero-della-francesca,piero della francesca,"(1774, 1603)",332,"[32.0, 17.0]"
459,100,"[renoir, pierre-auguste, pierre-auguste renoir, pierre auguste renoir]","[1841, 1919]","[renoir, pierre-auguste]","[1864.0, 1919.0]",1,"renoir, pierre-auguste, (1841-1919)","renoir, pierre-auguste","(1780, 1700)",1927,"[23.0, 0.0]"
460,100,"[pierre-narcisse guerin, guérin, pierre-narcisse, pierre narcisse guerin, pierre-narcisse guérin]","[1774, 1833]","[guerin, pierre-narcisse]","[1815.0, 1815.0]",1,pierre-narcisse-guerin,"guerin, pierre-narcisse","(1785, 710)",59,"[41.0, 18.0]"
461,100,"[prud'hon, pierre-paul, pierre-paul prud'hon, pierre paul prud hon]","[1758, 1823]","[prud'hon, pierre-paul]","[1800.0, 1805.0]",1,pierre-paul-prud-hon,"prud'hon, pierre-paul","(1786, 1659)",143,"[42.0, 18.0]"
462,100,"[pierre puvis de chavannes, pierre-cécile puvis de chavannes, puvis de chavannes, pierre-cécile]","[1824, 1898]","[puvis de chavannes, pierre-cecile]","[1865.0, 1897.0]",1,pierre-puvis-de-chavannes,"puvis de chavannes, pierre-cecile","(1787, 1664)",114,"[41.0, 1.0]"
463,100,"[aertsen, pieter, pieter aertsen]","[1508, 1575]","[aertsen, pieter]","[1550.0, 1567.0]",1,pieter-aertsen,"aertsen, pieter","(1792, 9)",58,"[42.0, 8.0]"
464,100,"[pietro berrettini da cortona, cortona, pietro da, pietro da cortona]","[1596, 1669]","[cortona, pietro da]","[1650.0, 1650.0]",1,m02fvkd,"cortona, pietro da","(1797, 407)",121,"[54.0, 19.0]"
465,100,"[longhi, pietro, pietro falca, pietro longhi]","[1701, 1785]","[longhi, pietro]","[1740.0, 1780.0]",1,"longhi, pietro, (1702-1785)","longhi, pietro","(1799, 1079)",202,"[39.0, 5.0]"
466,100,"[bernardino di betto, pinturicchio]","[1454, 1513]",[pinturicchio],"[1450.0, 1550.0]",1,"pinturicchio, (1454-1513)",pinturicchio,"(1802, 1612)",123,"[4.0, 37.0]"
467,100,"[qiu ying (仇英; qiú yīng; ch'iu ying); shifu (实父); shizhou (十洲), qiu ying]","[1494, 1552]",[ch'iu ying],"[1550.0, 1550.0]",1,m06jz1m,ch'iu ying,"(1813, 328)",59,"[56.0, 2.0]"
468,100,"[ralph earl, earl, ralph]","[1751, 1801]","[earl, ralph]","[1777.0, 1779.0]",1,ralph-earl,"earl, ralph","(1821, 507)",25,"[26.0, 22.0]"
469,100,[richard dadd],"[1817, 1886]","[dadd, richard]","[1864.0, 1864.0]",1,m0h9sm,"dadd, richard","(1848, 434)",25,"[47.0, 22.0]"
470,100,[richard gerstl],"[1883, 1908]","[gerstl, richard]","[1901.0, 1908.0]",1,richard-gerstl,"gerstl, richard","(1852, 648)",89,"[18.0, 0.0]"
471,100,"[richard parkes bonington, bonington, richard parkes]","[1802, 1828]","[bonington, richard parkes]","[1820.0, 1827.0]",1,"bonington, richard parkes, (1802-1828)","bonington, richard parkes","(1859, 200)",116,"[18.0, 1.0]"
472,100,"[richard wilson, wilson, richard, richard wilson ra]","[1714, 1782]","[wilson, richard]","[1750.0, 1770.0]",1,richard-wilson,"wilson, richard","(1868, 2133)",87,"[36.0, 12.0]"
473,100,"[robert campin, master of flémalle]","[1375, 1470.0]","[campin, robert]","[1420.0, 1440.0]",1,robert-campin,"campin, robert","(1875, 291)",59,"[45.0, 30.0]"
474,100,[robert lewis reid],"[1862, 1929]","[reid, robert]","[1890.0, 1890.0]",1,robert-lewis-reid,"reid, robert","(1890, 1690)",83,"[28.0, 39.0]"
475,100,[robert spencer],"[1879, 1931]","[spencer, robert]","[1913.0, 1913.0]",1,robert-spencer,"spencer, robert","(1898, 1893)",100,"[34.0, 18.0]"
476,100,[roger de la fresnaye],"[1885, 1925]","[la fresnaye, roger-noel-francois de]","[1914.0, 1914.0]",1,m08zlb3,"la fresnaye, roger-noel-francois de","(1910, 1008)",36,"[29.0, 11.0]"
477,100,"[rosalba carriera, carriera, rosalba]","[1673, 1757]","[carriera, rosalba]","[1750.0, 1750.0]",1,rosalba-carriera,"carriera, rosalba","(1929, 309)",93,"[77.0, 7.0]"
478,100,"[giovanni battista di jacopo, rosso fiorentino]","[1494, 1540]",[rosso fiorentino],"[1520.0, 1523.0]",1,"rosso fiorentino, (1494-1540)",rosso fiorentino,"(1932, 1754)",65,"[26.0, 17.0]"
479,100,"[rudolf von alt, alt, rudolf von, rudolf ritter von alt]","[1812, 1905]","[alt, rudolf ritter von]","[1832.0, 1832.0]",1,rudolf-von-alt,"alt, rudolf ritter von","(1940, 35)",110,"[20.0, 73.0]"
480,100,"[palmer, samuel, samuel palmer]","[1805, 1881]","[palmer, samuel]","[1828.0, 1850.0]",1,m02flcf,"palmer, samuel","(1957, 1559)",138,"[23.0, 31.0]"
481,100,"[sebastien bourdon, sébastien bourdon, bourdon, sébastien]","[1616, 1671]","[bourdon, sebastien]","[1645.0, 1650.0]",1,m06x9_6,"bourdon, sebastien","(1970, 224)",83,"[29.0, 21.0]"
482,100,[simone martini],"[1280, 1344]","[martini, simone]","[1315.0, 1344.0]",1,m01fshq,"martini, simone","(1996, 1169)",228,"[35.0, 0.0]"
483,100,"[lawrence alma-tadema, sir lawrence alma tadema, sir lawrence alma-tadema, alma-tadema, lawrence]","[1836, 1912]","[alma-tadema, sir lawrence]","[1852.0, 1911.0]",1,"alma-tadema, lawrence, (1836-1912)","alma-tadema, sir lawrence","(1997, 34)",328,"[16.0, 1.0]"
484,100,"[sofonisba anguissola, anguissola, sofonisba]","[1530, 1625]","[anguissola, sofonisba]","[1590.0, 1590.0]",1,"anguissola, sofonisba, (1530-1625)","anguissola, sofonisba","(1999, 56)",35,"[60.0, 35.0]"
485,100,"[tang yin, tang yin (唐寅; táng yín; tong yan; tang bohu - 唐伯虎)]","[1470, 1524]","[yin, tang]","[1500.0, 1523.0]",1,m0278w8w,"yin, tang","(2043, 2151)",26,"[30.0, 1.0]"
486,100,"[theodor esbern philipsen, philipsen, theodor esbern, theodor philipsen]","[1840, 1920]","[philipsen, theodor esbern]","[1891.0, 1891.0]",1,theodor-philipsen,"philipsen, theodor esbern","(2060, 1597)",26,"[51.0, 29.0]"
487,100,"[chassériau, théodore, théodore chassériau, theodore chasseriau]","[1819, 1856]","[chasseriau, theodore]","[1843.0, 1854.0]",1,theodore-chasseriau,"chasseriau, theodore","(2062, 340)",72,"[24.0, 2.0]"
488,100,"[géricault, théodore, théodore géricault, theodore gericault, jean louis théodore géricault]","[1791, 1824]","[gericault, jean louis theodore]","[1812.0, 1850.0]",1,m02k2xv,"gericault, jean louis theodore","(2063, 646)",326,"[21.0, 26.0]"
489,100,"[rousseau, théodore, pierre étienne théodore rousseau, théodore rousseau, theodore rousseau]","[1812, 1867]","[rousseau, theodore]","[1848.0, 1852.0]",1,"rousseau, théodore, (1812-1867)","rousseau, theodore","(2065, 1759)",192,"[36.0, 15.0]"
490,100,"[théophile alexandre steinlen, théophile steinlen, steinlen, théophile alexandre, theophile steinlen]","[1859, 1923]","[steinlen, theophile alexandre]","[1889.0, 1919.0]",1,m0451_2,"steinlen, theophile alexandre","(2068, 1905)",1218,"[30.0, 4.0]"
491,100,"[thomas cole, cole, thomas]","[1801, 1848]","[cole, thomas]","[1833.0, 1837.0]",1,"cole, thomas, (1801-1848)","cole, thomas","(2071, 387)",215,"[32.0, 11.0]"
492,100,"[couture, thomas, thomas couture]","[1815, 1879]","[couture, thomas]","[1857.0, 1857.0]",1,thomas-couture,"couture, thomas","(2072, 413)",37,"[42.0, 22.0]"
493,100,"[eakins, thomas, thomas cowperthwait eakins, thomas eakins]","[1844, 1916]","[eakins, thomas]","[1850.0, 1900.0]",1,m0pxdg,"eakins, thomas","(2074, 506)",288,"[6.0, 16.0]"
494,100,"[gainsborough, thomas, thomas gainsborough]","[1727, 1788]","[gainsborough, thomas]","[1750.0, 1788.0]",1,m07ncv,"gainsborough, thomas","(2075, 625)",361,"[23.0, 0.0]"
495,100,[thomas girtin],"[1775, 1802]","[girtin, thomas]","[1799.0, 1802.0]",1,m02tqtp,"girtin, thomas","(2076, 668)",135,"[24.0, 0.0]"
496,100,"[thomas jones of penkerrig, jones, thomas, thomas jones]","[1742, 1803]","[jones, thomas]","[1772.0, 1782.0]",1,"jones, thomas, (1742-1803)","jones, thomas","(2080, 903)",43,"[30.0, 21.0]"
497,100,"[lawrence, sir thomas, thomas lawrence, sir thomas lawrence]","[1769, 1830]","[lawrence, sir thomas]","[1790.0, 1820.0]",1,m0jr57,"lawrence, sir thomas","(2083, 1026)",263,"[21.0, 10.0]"
498,100,[thomas moran],"[1837, 1926]","[moran, thomas]","[1871.0, 1875.0]",1,thomas-moran,"moran, thomas","(2084, 1462)",78,"[34.0, 51.0]"
499,100,"[sully, thomas, thomas sully]","[1783, 1872]","[sully, thomas]","[1818.0, 1840.0]",1,"sully, thomas, (1783-1872)","sully, thomas","(2087, 1920)",190,"[35.0, 32.0]"
500,100,"[jacopo robusti, jacopo comin (il furioso), tintoretto]","[1518, 1594]","[tintoretto, jacopo]","[1544.0, 1594.0]",1,m01xtzs,"tintoretto, jacopo","(2092, 1965)",615,"[26.0, 0.0]"
501,100,"[tom roberts, thomas william  roberts]","[1856, 1931]","[roberts, tom]","[1895.0, 1895.0]",1,m03jwbx,"roberts, tom","(2097, 1730)",131,"[39.0, 36.0]"
502,100,[umberto boccioni],"[1882, 1916]","[boccioni, umberto]","[1910.0, 1914.0]",1,m01m_nb,"boccioni, umberto","(2120, 184)",102,"[28.0, 2.0]"
503,100,"[utagawa kunisada, utagawa toyokuni iii (歌川 国貞, 三代歌川豊国), kunisada]","[1786, 1865]",[utagawa toyokuni],"[1801.0, 1801.0]",1,m01rthq,utagawa toyokuni,"(2123, 2014)",398,"[15.0, 64.0]"
504,100,"[utagawa toyokuni, 歌川豐國 (toyokuni i) (kurahashi kumakichi)]","[1769, 1825]",[utagawa toyokuni],"[1801.0, 1801.0]",0,m01rtt8,utagawa toyokuni,"(2127, 2014)",138,"[32.0, 24.0]"
505,100,"[utagawa toyokuni ii, toyoshige (豊重)]","[1777, 1835]",[utagawa toyokuni],"[1801.0, 1801.0]",0,utagawa-toyokuni-ii,utagawa toyokuni,"(2128, 2014)",24,"[24.0, 34.0]"
506,100,"[vincent van gogh, gogh, vincent van, vincent willem van gogh]","[1853, 1890]","[gogh, vincent willem van]","[1882.0, 1890.0]",1,vincent-van-gogh,"gogh, vincent willem van","(2168, 675)",2916,"[29.0, 0.0]"
507,100,"[carpaccio, vittore, vittore carpaccio]","[1465, 1526]","[carpaccio, vittore]","[1480.0, 1550.0]",1,"carpaccio, vittore, (1472-1526)","carpaccio, vittore","(2171, 305)",289,"[15.0, 24.0]"
508,100,[walter crane],"[1845, 1915]","[crane, walter]","[1893.0, 1893.0]",1,walter-crane,"crane, walter","(2183, 419)",108,"[48.0, 22.0]"
509,100,"[wilhelm leibl, wilhelm maria hubertus leibl, leibl, wilhelm]","[1844, 1900]","[leibl, wilhelm maria hubertus]","[1861.0, 1900.0]",1,wilhelm-leibl,"leibl, wilhelm maria hubertus","(2198, 1033)",144,"[17.0, 0.0]"
510,100,"[trübner, wilhelm, wilhelm trübner, wilhelm trubner]","[1851, 1917]","[trubner, heinrich wilhelm]","[1869.0, 1915.0]",1,wilhelm-trubner,"trubner, heinrich wilhelm","(2199, 1991)",128,"[18.0, 2.0]"
511,100,"[metcalf, willard leroy, willard leroy metcalf, willard metcalf]","[1858, 1925]","[metcalf, willard]","[1895.0, 1911.0]",1,m03p484,"metcalf, willard","(2200, 1414)",140,"[37.0, 14.0]"
512,100,"[kalf, willem, willem kalf]","[1619, 1693]","[kalf, willem]","[1642.0, 1660.0]",1,m0279txy,"kalf, willem","(2202, 913)",50,"[23.0, 33.0]"
513,100,"[blake, william, william blake]","[1757, 1827]","[blake, william]","[1793.0, 1827.0]",1,"blake, william, (1757-1827)","blake, william","(2207, 174)",904,"[36.0, 0.0]"
514,100,"[hogarth, william, william hogarth]","[1697, 1764]","[hogarth, william]","[1728.0, 1759.0]",1,m0p_rx,"hogarth, william","(2215, 787)",462,"[31.0, 5.0]"
515,100,"[hunt, william holman, william holman hunt]","[1827, 1910]","[hunt, william holman]","[1851.0, 1861.0]",1,william-holman-hunt,"hunt, william holman","(2216, 819)",77,"[24.0, 49.0]"
516,100,"[chase, william merritt, william merritt chase]","[1849, 1916]","[chase, william merritt]","[1890.0, 1897.0]",1,m04z4d4,"chase, william merritt","(2219, 339)",424,"[41.0, 19.0]"
517,100,"[william michael harnett, harnett, william michael, william harnett]","[1848, 1892]","[harnett, william michael]","[1886.0, 1890.0]",1,m037pzr,"harnett, william michael","(2220, 731)",29,"[38.0, 2.0]"
518,100,"[william turner, j. m. w. turner, joseph mallord william turner, turner, joseph mallord william]","[1775, 1851]","[turner, joseph mallord william]","[1796.0, 1850.0]",1,m0jh2y,"turner, joseph mallord william","(2228, 2002)",903,"[21.0, 1.0]"
519,100,"[homer, winslow, winslow homer]","[1836, 1910]","[homer, winslow]","[1850.0, 1909.0]",1,m01th73,"homer, winslow","(2232, 795)",342,"[14.0, 1.0]"
